measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,"Southeast Asia, East Asia, and Oceania",Both,Age-standardized,Thyroid cancer,Rate,1993,0.553682308974559,0.6373620781391576,0.4850084789068503
Deaths,"Southeast Asia, East Asia, and Oceania",Both,Age-standardized,Mesothelioma,Rate,1993,0.12998785636642987,0.14616311137781007,0.11304196157299394
Deaths,"Southeast Asia, East Asia, and Oceania",Both,Age-standardized,Hodgkin lymphoma,Rate,1993,0.3837977184348258,0.4870974087441883,0.20275439865728562
Deaths,"Southeast Asia, East Asia, and Oceania",Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1993,2.6873907616961406,3.211833515489631,2.4100915089473003
Deaths,"Southeast Asia, East Asia, and Oceania",Both,Age-standardized,Multiple myeloma,Rate,1993,0.2565645751039374,0.4374824817927864,0.20092828431280968
Deaths,"Southeast Asia, East Asia, and Oceania",Both,Age-standardized,Leukemia,Rate,1993,5.788983886303796,6.8051442627482945,4.6637538236015095
Deaths,"Southeast Asia, East Asia, and Oceania",Both,Age-standardized,Other malignant neoplasms,Rate,1993,3.225623477817194,3.8041848668515734,2.3851411338090616
Deaths,"Southeast Asia, East Asia, and Oceania",Both,Age-standardized,Other neoplasms,Rate,1993,0.1616049766673212,0.34146592288797956,0.08686759463261712
Deaths,South Asia,Both,Age-standardized,Eye cancer,Rate,2014,0.08793492183153696,0.11168148808998332,0.059535607633094186
Deaths,"Southeast Asia, East Asia, and Oceania",Both,Age-standardized,Eye cancer,Rate,1993,0.0708444755967611,0.08647272553375077,0.04498099370774607
Deaths,South Asia,Both,Age-standardized,Soft tissue and other extraosseous sarcomas,Rate,2014,0.6238518359171176,0.8623468113041655,0.46906646500412297
Deaths,South Asia,Both,Age-standardized,Malignant neoplasm of bone and articular cartilage,Rate,2014,0.7515599226776919,0.9530600437634449,0.63844299077486
Deaths,South Asia,Both,Age-standardized,Neuroblastoma and other peripheral nervous cell tumors,Rate,2014,0.04746814973370569,0.05768606356000572,0.037441543283806285
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Soft tissue and other extraosseous sarcomas,Rate,1993,0.6314439297781723,0.6698061287077937,0.6009109804626194
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Malignant neoplasm of bone and articular cartilage,Rate,1993,1.465668649598147,1.502342381166414,1.4208273659343582
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Neuroblastoma and other peripheral nervous cell tumors,Rate,1993,0.0734647820203587,0.08426573116106202,0.06564551363694866
Deaths,High-income,Both,Age-standardized,Eye cancer,Rate,1993,0.10985832997758802,0.11582069500256488,0.10283147280795502
Deaths,High-income,Both,Age-standardized,Soft tissue and other extraosseous sarcomas,Rate,1993,0.9115963227943118,0.9370169301071928,0.8749302053727807
Deaths,High-income,Both,Age-standardized,Malignant neoplasm of bone and articular cartilage,Rate,1993,0.5752929749460355,0.5925211813218221,0.549757344550834
Deaths,High-income,Both,Age-standardized,Neuroblastoma and other peripheral nervous cell tumors,Rate,1993,0.10491053438840202,0.10914566889036877,0.10016481983588212
Deaths,Latin America and Caribbean,Both,Age-standardized,Liver cancer,Rate,1993,2.3747721921177503,2.472796432249691,2.266195039500992
Deaths,Latin America and Caribbean,Both,Age-standardized,Larynx cancer,Rate,1993,2.427089174849764,2.5137500166775757,2.335697224786179
Deaths,Latin America and Caribbean,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,1993,16.410135809572797,16.86108510582026,15.802878667690726
Deaths,Latin America and Caribbean,Both,Age-standardized,Breast cancer,Rate,1993,8.187008806166576,8.480212602426768,7.797811806367738
Deaths,Latin America and Caribbean,Both,Age-standardized,Cervical cancer,Rate,1993,8.601912788410187,8.873891434022983,8.221906097040538
Deaths,Latin America and Caribbean,Both,Age-standardized,Uterine cancer,Rate,1993,1.500554200410911,1.5821646971733097,1.4044422096578102
Deaths,Latin America and Caribbean,Both,Age-standardized,Prostate cancer,Rate,1993,10.922037454483691,11.527040066680128,10.270207040422779
Deaths,Latin America and Caribbean,Both,Age-standardized,Colon and rectum cancer,Rate,1993,9.41692730409983,9.738094880897949,8.935841700601275
Deaths,Latin America and Caribbean,Both,Age-standardized,Lip and oral cavity cancer,Rate,1993,1.9435613945755952,2.0210181786149586,1.8628124347434833
Deaths,Latin America and Caribbean,Both,Age-standardized,Nasopharynx cancer,Rate,1993,0.24182699363820223,0.2521447029363687,0.2298928461953297
Deaths,Latin America and Caribbean,Both,Age-standardized,Other pharynx cancer,Rate,1993,1.0821593629883297,1.1327773044452982,1.0340498636740991
Deaths,Latin America and Caribbean,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1993,3.6811054397411764,3.8251183222523832,3.4670456781158436
Deaths,Latin America and Caribbean,Both,Age-standardized,Pancreatic cancer,Rate,1993,4.963685984747112,5.114057228213903,4.740906852467262
Deaths,Latin America and Caribbean,Both,Age-standardized,Malignant skin melanoma,Rate,1993,0.7421455778602983,0.7779614440716803,0.7047044832083488
Deaths,Latin America and Caribbean,Both,Age-standardized,Non-melanoma skin cancer,Rate,1993,1.0602294981124714,1.1060217099496854,0.9910369118312169
Deaths,Latin America and Caribbean,Both,Age-standardized,Ovarian cancer,Rate,1993,1.9040286398958683,1.9953107265856398,1.8175907043851074
Deaths,Latin America and Caribbean,Both,Age-standardized,Testicular cancer,Rate,1993,0.20806598570069676,0.21741541262066627,0.19977467186154504
Deaths,Latin America and Caribbean,Both,Age-standardized,Kidney cancer,Rate,1993,1.7074556473717462,1.753772032502613,1.6463668411996113
Deaths,Latin America and Caribbean,Both,Age-standardized,Bladder cancer,Rate,1993,2.193679768832834,2.2688355042828987,2.0865384944564287
Deaths,Latin America and Caribbean,Both,Age-standardized,Brain and central nervous system cancer,Rate,1993,2.894066643044854,3.0431550645019754,2.785633095955036
Deaths,Latin America and Caribbean,Both,Age-standardized,Thyroid cancer,Rate,1993,0.7082615726650475,0.7357930499884363,0.6741980603066111
Deaths,Latin America and Caribbean,Both,Age-standardized,Mesothelioma,Rate,1993,0.273478726123147,0.2910369634754769,0.25900998913549494
Deaths,Latin America and Caribbean,Both,Age-standardized,Hodgkin lymphoma,Rate,1993,0.6244157401190842,0.6512642144225756,0.5952516242292925
Deaths,Latin America and Caribbean,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1993,3.268370183081321,3.373699928741013,3.147391787432472
Deaths,Sub-Saharan Africa,Both,Age-standardized,Neoplasms,Rate,2013,107.53550353518105,119.48797822402248,95.0420760695997
Deaths,Sub-Saharan Africa,Both,Age-standardized,Esophageal cancer,Rate,2013,8.759082801893895,9.719756610383062,7.560880675822356
Deaths,Sub-Saharan Africa,Both,Age-standardized,Stomach cancer,Rate,2013,7.859491518551243,8.900173983210049,6.407652946071017
Deaths,Sub-Saharan Africa,Both,Age-standardized,Liver cancer,Rate,2013,8.152852150107323,10.150655270307713,6.947643185002066
Deaths,Sub-Saharan Africa,Both,Age-standardized,Larynx cancer,Rate,2013,1.3768333812429394,1.5327420036848338,1.2151995721025048
Deaths,Sub-Saharan Africa,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2013,7.633905495245402,8.519602215582653,6.946812007710183
Deaths,Sub-Saharan Africa,Both,Age-standardized,Breast cancer,Rate,2013,11.220871632633429,12.451074868544682,10.038228778197263
Deaths,North Africa and Middle East,Both,Age-standardized,Neoplasms,Rate,1993,95.86700048304101,103.55239553561317,88.34395089954477
Deaths,North Africa and Middle East,Both,Age-standardized,Esophageal cancer,Rate,1993,2.7365675685072106,3.0790409634287577,2.2238813631076413
Deaths,North Africa and Middle East,Both,Age-standardized,Stomach cancer,Rate,1993,14.359002065033552,16.23500451712049,10.930452991479935
Deaths,North Africa and Middle East,Both,Age-standardized,Liver cancer,Rate,1993,5.089485112522691,6.930159284459736,4.072743930932845
Deaths,North Africa and Middle East,Both,Age-standardized,Larynx cancer,Rate,2011,1.814329207556166,2.0085173344792877,1.6164063986773785
Deaths,North Africa and Middle East,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2011,18.059108024233367,19.607153016195074,16.588283085524026
Deaths,North Africa and Middle East,Both,Age-standardized,Breast cancer,Rate,2011,5.7935432099473125,6.231730795136372,5.383184548599474
Deaths,North Africa and Middle East,Both,Age-standardized,Cervical cancer,Rate,2011,1.4364206563138615,1.6152703850435401,1.2780141933981153
Deaths,North Africa and Middle East,Both,Age-standardized,Uterine cancer,Rate,2011,0.6359411815486885,0.7509504633681795,0.5050413873048835
Deaths,North Africa and Middle East,Both,Age-standardized,Prostate cancer,Rate,2011,4.893707039859147,5.734274218731853,3.442737510024397
Deaths,North Africa and Middle East,Both,Age-standardized,Colon and rectum cancer,Rate,2011,8.851482545516173,9.576710846312126,8.105214631607751
Deaths,North Africa and Middle East,Both,Age-standardized,Lip and oral cavity cancer,Rate,2011,0.7194568661147697,0.7814914958983026,0.6544711559148377
Deaths,North Africa and Middle East,Both,Age-standardized,Nasopharynx cancer,Rate,2011,0.6141998004514682,0.6740763222275364,0.5544891389412163
Deaths,North Africa and Middle East,Both,Age-standardized,Other pharynx cancer,Rate,2011,0.26151319653842026,0.29690767373683385,0.23103056919659704
Deaths,North Africa and Middle East,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2011,1.4586617389642456,1.733351430752111,1.0431675003467098
Deaths,North Africa and Middle East,Both,Age-standardized,Pancreatic cancer,Rate,2011,4.09020716511874,4.423077897788333,3.7663441585821094
Deaths,North Africa and Middle East,Both,Age-standardized,Malignant skin melanoma,Rate,2011,0.30999426550902176,0.3749397161581428,0.16735948610524676
Deaths,North Africa and Middle East,Both,Age-standardized,Non-melanoma skin cancer,Rate,2011,0.27664929077636297,0.34558561703624857,0.21814924460747812
Deaths,North Africa and Middle East,Both,Age-standardized,Ovarian cancer,Rate,2011,1.4731616361189266,1.6305289083932886,1.2409489378080378
Deaths,North Africa and Middle East,Both,Age-standardized,Testicular cancer,Rate,2011,0.08689597609615488,0.0960523037101683,0.07910088866912632
Deaths,North Africa and Middle East,Both,Age-standardized,Kidney cancer,Rate,2011,1.1951548710899675,1.2783857930748628,1.10525641595169
Deaths,Latin America and Caribbean,Both,Age-standardized,Stomach cancer,Rate,1998,18.075658812437858,18.711353160430594,17.13317832843706
Deaths,Latin America and Caribbean,Both,Age-standardized,Liver cancer,Rate,2000,2.0181170679742753,2.0872048185545578,1.9249522803979167
Deaths,Latin America and Caribbean,Both,Age-standardized,Larynx cancer,Rate,2000,2.1584019633008142,2.225086941051926,2.069169817687679
Deaths,Latin America and Caribbean,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2000,15.575813886157698,15.993321051072236,14.9071654657684
Deaths,Latin America and Caribbean,Both,Age-standardized,Breast cancer,Rate,2000,8.134622462422232,8.40363223066417,7.779337632970174
Deaths,Latin America and Caribbean,Both,Age-standardized,Cervical cancer,Rate,2000,7.670821595410828,7.915125583466327,7.292997400185171
Deaths,Latin America and Caribbean,Both,Age-standardized,Uterine cancer,Rate,2000,1.4519901313539358,1.5309206254576175,1.3501284358754966
Deaths,Latin America and Caribbean,Both,Age-standardized,Prostate cancer,Rate,2000,12.032927785178872,12.572092228959717,11.182631801129084
Deaths,Latin America and Caribbean,Both,Age-standardized,Colon and rectum cancer,Rate,2000,9.761787794156907,10.124512831516386,9.200637309093489
Deaths,Latin America and Caribbean,Both,Age-standardized,Lip and oral cavity cancer,Rate,2000,1.859662772074369,1.9306865559949644,1.77542507247326
Deaths,Latin America and Caribbean,Both,Age-standardized,Nasopharynx cancer,Rate,2000,0.2670032518259396,0.27755232342022385,0.2548714524971538
Deaths,Latin America and Caribbean,Both,Age-standardized,Other pharynx cancer,Rate,2000,1.002541826015808,1.0417392528349358,0.9558242013951266
Deaths,Latin America and Caribbean,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2000,3.103672503903472,3.23798520661191,2.9049637152873418
Deaths,Latin America and Caribbean,Both,Age-standardized,Pancreatic cancer,Rate,2000,5.214417843473185,5.364284328766834,4.971896027915304
Deaths,Latin America and Caribbean,Both,Age-standardized,Malignant skin melanoma,Rate,2000,0.7996406973982759,0.8303746689883518,0.7566249415976922
Deaths,Latin America and Caribbean,Both,Age-standardized,Non-melanoma skin cancer,Rate,2000,1.1759575630013086,1.2283879604662518,1.0882953332916452
Deaths,Latin America and Caribbean,Both,Age-standardized,Ovarian cancer,Rate,2000,2.1503044906701607,2.222794923810765,2.0421156311187825
Deaths,Latin America and Caribbean,Both,Age-standardized,Testicular cancer,Rate,2000,0.23271729320945275,0.24078143894825135,0.22452154470689073
Deaths,Latin America and Caribbean,Both,Age-standardized,Kidney cancer,Rate,2000,1.784091273715559,1.8427625909336847,1.7173057674303112
Deaths,Latin America and Caribbean,Both,Age-standardized,Bladder cancer,Rate,2000,2.1007759330343423,2.1896730377642895,1.9828391874089122
Deaths,North Africa and Middle East,Both,Age-standardized,Neoplasms,Rate,2016,94.22603077945386,100.50656618314954,86.59148919137554
Deaths,North Africa and Middle East,Both,Age-standardized,Esophageal cancer,Rate,2016,2.219534427136315,2.4374197187346147,1.9251627915889635
Deaths,North Africa and Middle East,Both,Age-standardized,Stomach cancer,Rate,2016,10.422679825094146,11.48256433698346,7.380987835965691
Deaths,North Africa and Middle East,Both,Age-standardized,Liver cancer,Rate,2016,5.411255407002863,5.915593506413695,4.919097868772866
Deaths,Latin America and Caribbean,Both,Age-standardized,Neoplasms,Rate,2000,119.53060202223332,122.6139984088354,114.27186069087925
Deaths,Latin America and Caribbean,Both,Age-standardized,Esophageal cancer,Rate,2000,4.116169637357472,4.22880112134277,3.938933141399632
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1999,2.5938370644847026,2.6773535765496845,2.4758397429060297
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Pancreatic cancer,Rate,1999,7.322244675453175,7.49854208058332,7.0992507012131645
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Malignant skin melanoma,Rate,1999,1.516314969699775,1.5617696193907926,1.4598019508094964
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Non-melanoma skin cancer,Rate,1999,1.1035255477270907,1.13887649163263,1.0456772565949135
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Ovarian cancer,Rate,1999,3.7019080942012987,3.8035944218570186,3.5777948157574513
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Testicular cancer,Rate,1999,0.2942393346046814,0.3052454578158642,0.2847049598558402
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Kidney cancer,Rate,1999,3.8363425688318373,3.941069539032547,3.730938041881462
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Bladder cancer,Rate,1999,4.074537515578295,4.205259525488756,3.938471288243436
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Brain and central nervous system cancer,Rate,1999,4.152486784560407,4.2735705818063945,3.990039552314211
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Thyroid cancer,Rate,1999,0.5810807613407728,0.6012712860894046,0.5572866643272177
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Mesothelioma,Rate,1999,0.24619358827769774,0.2551317565396589,0.23538015838574974
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Hodgkin lymphoma,Rate,1999,0.8015016442427564,0.8341677418027588,0.7639011420627918
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1999,2.417757830373007,2.468928590670867,2.36301061622422
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Multiple myeloma,Rate,1999,1.0736795766746732,1.1035585782034263,1.0330690160214955
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Leukemia,Rate,1999,5.103452581560696,5.21217633027686,4.964561896533476
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Other malignant neoplasms,Rate,1999,4.536431428677911,4.6971141220920325,4.380267728448644
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Other neoplasms,Rate,1999,0.2959345102435509,0.3243621284061572,0.2751683497190458
Deaths,South Asia,Both,Age-standardized,Other neoplasms,Rate,1996,0.0896770270736181,0.18947693950909608,0.03323319045173582
Deaths,Global,Both,Age-standardized,Eye cancer,Rate,2013,0.1416702935301361,0.164753256594989,0.11300710780625946
Deaths,Global,Both,Age-standardized,Soft tissue and other extraosseous sarcomas,Rate,2013,0.6195856241443458,0.7551089863937787,0.5453478694321862
Deaths,Global,Both,Age-standardized,Malignant neoplasm of bone and articular cartilage,Rate,2013,0.8083031708127387,0.8869015981135572,0.6477506934661467
Deaths,South Asia,Both,Age-standardized,Other neoplasms,Rate,2019,0.13189868249280318,0.241758563302395,0.07393308603405727
Deaths,Latin America and Caribbean,Both,Age-standardized,Liver cancer,Rate,2017,2.4115827088322863,2.498231681491226,2.287407690932264
Deaths,Latin America and Caribbean,Both,Age-standardized,Larynx cancer,Rate,2017,1.6633971344938925,1.725450893957695,1.5828262894174348
Deaths,Latin America and Caribbean,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",Rate,2017,13.56260283176084,14.05461507804765,12.79246184248663
Deaths,Latin America and Caribbean,Both,Age-standardized,Breast cancer,Rate,2017,8.324129655636213,8.659402043345741,7.858803792622412
Deaths,Latin America and Caribbean,Both,Age-standardized,Cervical cancer,Rate,2017,5.297748858068858,5.525964047907183,5.018497076131009
Deaths,Latin America and Caribbean,Both,Age-standardized,Uterine cancer,Rate,2017,1.4194496280849753,1.5128076372707024,1.313143228923207
Deaths,Latin America and Caribbean,Both,Age-standardized,Prostate cancer,Rate,2017,10.160683908720985,10.738017651493191,9.428227183009222
Deaths,Latin America and Caribbean,Both,Age-standardized,Colon and rectum cancer,Rate,2017,10.745201122840864,11.172689899732895,10.07853275349874
Deaths,Latin America and Caribbean,Both,Age-standardized,Lip and oral cavity cancer,Rate,2017,1.6601801259332372,1.7196743781967696,1.574154265637713
Deaths,Latin America and Caribbean,Both,Age-standardized,Nasopharynx cancer,Rate,2017,0.21700720063945544,0.22600548962677827,0.20673705438861467
Deaths,Latin America and Caribbean,Both,Age-standardized,Other pharynx cancer,Rate,2017,0.8722396311263926,0.905428292324293,0.828421587055189
Deaths,Latin America and Caribbean,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2017,2.326821278889716,2.453885165759278,2.1657315009663147
Deaths,Latin America and Caribbean,Both,Age-standardized,Pancreatic cancer,Rate,2017,5.478623716557863,5.680502250887837,5.1388608732765135
Deaths,Latin America and Caribbean,Both,Age-standardized,Malignant skin melanoma,Rate,2017,0.8068543105298953,0.8416123000452975,0.7569733188999026
Deaths,Latin America and Caribbean,Both,Age-standardized,Non-melanoma skin cancer,Rate,2017,1.1979426009093173,1.2558519220424518,1.0916983769822413
Deaths,Latin America and Caribbean,Both,Age-standardized,Ovarian cancer,Rate,2017,2.311433709055644,2.3988543260178528,2.1862783802005463
Deaths,Latin America and Caribbean,Both,Age-standardized,Testicular cancer,Rate,2017,0.30385786504129697,0.31425336086074146,0.2934341787155294
Deaths,Latin America and Caribbean,Both,Age-standardized,Kidney cancer,Rate,2017,2.1158144913091954,2.1809663879068037,2.012960538198536
Deaths,Latin America and Caribbean,Both,Age-standardized,Bladder cancer,Rate,2017,1.9970423601815832,2.077152546842339,1.8501813306876116
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,1987,2.523526349107137,2.6439171587361434,2.368796293590578
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Pancreatic cancer,Rate,1987,7.105596078132451,7.569579563186599,6.7976800180864565
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Malignant skin melanoma,Rate,1987,1.2239897044744459,1.2757410874999269,1.1660379541140335
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Non-melanoma skin cancer,Rate,1987,0.9766733232945295,1.0187124218232013,0.9131441946009589
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Ovarian cancer,Rate,1987,3.536727842595032,3.6648225518321484,3.3680947426772456
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Testicular cancer,Rate,1987,0.28655659947153334,0.3097942041287782,0.26007856922262407
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Kidney cancer,Rate,1987,3.064018647665705,3.2767996879209496,2.9271462789116955
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Bladder cancer,Rate,1987,3.3866004354602794,3.603503805218737,3.2222221680711174
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Brain and central nervous system cancer,Rate,1987,3.557885205256645,3.7348577446759856,3.2657414009974484
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Thyroid cancer,Rate,1987,0.5921523890546005,0.6191699939899947,0.568673822000398
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Mesothelioma,Rate,1987,0.20035612224141766,0.22091479127337257,0.17965827212915658
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Hodgkin lymphoma,Rate,1987,0.8516653239068751,0.94023761786646,0.7928815353461037
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Non-Hodgkin lymphoma,Rate,1987,2.07343426665061,2.1741649369449165,2.0061168746825504
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Multiple myeloma,Rate,1987,0.9161578826179142,0.9553684115559178,0.8635754584766402
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Leukemia,Rate,1987,5.302922124526026,5.470428691100741,5.139793685976163
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Other malignant neoplasms,Rate,1987,4.698428856819389,5.121896197453929,4.430455497581517
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Other neoplasms,Rate,1987,0.22226607493486736,0.2648145992070006,0.17246428186670187
Deaths,Latin America and Caribbean,Both,Age-standardized,Brain and central nervous system cancer,Rate,2017,3.583643438251437,3.7080338042351664,3.4156381563282316
Deaths,Latin America and Caribbean,Both,Age-standardized,Thyroid cancer,Rate,2017,0.6822760210385321,0.7119590088189538,0.6354463691436331
Deaths,Latin America and Caribbean,Both,Age-standardized,Mesothelioma,Rate,2017,0.2734696121241591,0.28261640874821414,0.2586896423280003
Deaths,Latin America and Caribbean,Both,Age-standardized,Hodgkin lymphoma,Rate,2017,0.39381870193501156,0.4122790431985257,0.3694931452902975
Deaths,Latin America and Caribbean,Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2017,3.1521754192583864,3.271087233404373,2.986135599214636
Deaths,Latin America and Caribbean,Both,Age-standardized,Stomach cancer,Rate,2008,14.391096090068709,14.934819425839295,13.613298333282655
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2001,2.2963149055872387,2.373669788357902,2.181480453291173
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Pancreatic cancer,Rate,2001,7.52473352554767,7.717786203364379,7.290247310608522
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Malignant skin melanoma,Rate,2001,1.5916258355048927,1.6374673550583474,1.5317634210072075
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Non-melanoma skin cancer,Rate,2001,1.074660999176299,1.1120096181568964,1.0152677034184818
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Ovarian cancer,Rate,2001,3.9334935728681457,4.043233483749518,3.8120677059971477
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Testicular cancer,Rate,2001,0.2872741945117698,0.2970146354896536,0.278095862995534
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Kidney cancer,Rate,2001,3.923511588925817,4.03031402976463,3.8115531575123907
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Bladder cancer,Rate,2001,4.184896690239543,4.32701355604302,4.035718399891801
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Brain and central nervous system cancer,Rate,2001,4.342201895554161,4.459063944675761,4.173624294852933
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Thyroid cancer,Rate,2001,0.6011984116106073,0.6233310466742574,0.5763324042535413
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Mesothelioma,Rate,2001,0.26053370956948396,0.27140564997537947,0.24834949753154661
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Hodgkin lymphoma,Rate,2001,0.765082779425024,0.7963377307865178,0.7286801208764101
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Non-Hodgkin lymphoma,Rate,2001,2.4382555836797706,2.4893789218313738,2.3778141150394836
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Multiple myeloma,Rate,2001,1.0865176499032037,1.1166269093222188,1.0426130807171685
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Leukemia,Rate,2001,5.044451862431148,5.160150208164183,4.900124540893005
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Other malignant neoplasms,Rate,2001,4.239806496935373,4.396974698852514,4.077583593543028
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,Age-standardized,Other neoplasms,Rate,2001,0.3174741910903461,0.3443096248082048,0.2964533656473764
Deaths,Global,Both,Age-standardized,Breast cancer,Rate,2006,8.348807442562547,8.652831774890407,7.879648833048925
Deaths,Global,Both,Age-standardized,Cervical cancer,Rate,2006,3.9355285171606638,4.154944458948897,3.670867057262021
Deaths,Global,Both,Age-standardized,Uterine cancer,Rate,2006,1.2284292946340067,1.3034514011237714,1.0823421670154671
Deaths,Global,Both,Age-standardized,Prostate cancer,Rate,2006,5.9996602634392415,6.359493460351043,5.37785772621575
Deaths,Global,Both,Age-standardized,Colon and rectum cancer,Rate,2006,13.805521566227972,14.331693919587133,12.900255234352041
Deaths,Global,Both,Age-standardized,Lip and oral cavity cancer,Rate,2006,2.383412323075572,2.484872326591227,2.262279413728
Deaths,Global,Both,Age-standardized,Nasopharynx cancer,Rate,2006,1.0052954503297176,1.0690061329410172,0.9450112281345203
Deaths,Global,Both,Age-standardized,Other pharynx cancer,Rate,2006,1.0528867293644948,1.1178255280209881,0.9846074124773716
Deaths,Global,Both,Age-standardized,Gallbladder and biliary tract cancer,Rate,2006,2.2988508135797234,2.5363853153710347,1.9898155623720888
Deaths,Global,Both,Age-standardized,Pancreatic cancer,Rate,2006,5.787726229513627,6.008353010371646,5.419869682240868
Deaths,Global,Both,Age-standardized,Malignant skin melanoma,Rate,2006,0.8674069599438433,0.9153354376441659,0.7979579175840813
Deaths,Global,Both,Age-standardized,Non-melanoma skin cancer,Rate,2006,0.6872730139392874,0.7414381379728922,0.5981751735755322
Deaths,Global,Both,Age-standardized,Ovarian cancer,Rate,2006,2.4182332849041352,2.574404018287151,2.219869543452902
Deaths,Global,Both,Age-standardized,Testicular cancer,Rate,2006,0.13338806007282095,0.13847395488356015,0.12885222491347081
Deaths,Global,Both,Age-standardized,Kidney cancer,Rate,2006,2.0670439200163244,2.138907072172569,1.95986905982756
Deaths,Global,Both,Age-standardized,Bladder cancer,Rate,2006,3.04318264205007,3.2085924192904196,2.815199951550899
